assignment_ID,company_ID1,topic_assignment,deadline_assignment,interval_assignment,status_assignment,is_default_assignment,is_reoccurring_assignment,assignment_completed_at
A_b620c3381544,C_f85cdeca5230,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_2f1f0fba5c60,C_6381023d12b1,Pflichtschulung,2023-08-29 00:00:00,null,ACTIVE,false,false,null
A_84efddafdd7e,C_6381023d12b1,Pflichtschulung,2023-08-31 00:00:00,null,ACTIVE,false,false,null
A_55f7051296da,C_6381023d12b1,Pflichtschulung,2023-08-31 00:00:00,null,ACTIVE,false,false,null
A_13bf64df9605,C_8246decd3aa3,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_de63120fbc23,C_8246decd3aa3,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_85a917208b4f,C_2b114d5c19aa,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_b13b996777a6,C_2b114d5c19aa,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_01b37446f623,C_16d84a4729c6,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_52bd7c68611a,C_16d84a4729c6,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_c57521b5fae9,C_5115e3b28a64,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_79954889edf5,C_5115e3b28a64,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_f1d76478d3ce,C_ae64f7b3fa88,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_0d5081b4ca69,C_ae64f7b3fa88,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_1d132c855e0e,C_5a3328071ec0,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_093ff0cad0fd,C_5a3328071ec0,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_237ddc852d9b,C_e47b82018e08,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_b3c7912625f4,C_e47b82018e08,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_fbbb06e5af4f,C_87ad5a83e71b,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_70feca4dc8f7,C_87ad5a83e71b,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_9cbb55c5e8de,C_663bbfe04cee,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_68b3389cbc0f,C_663bbfe04cee,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_324107d2e859,C_ac637e948049,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_d4849d3d09fe,C_ac637e948049,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_9d57c87ae912,C_ac00a0ae9a1e,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_cbe263a8f775,C_ac00a0ae9a1e,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_59fd872c5d26,C_59601d3b9947,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_010c87a76e9e,C_59601d3b9947,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_727ff26d501d,C_729d6c20b1f2,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_690365f00964,C_729d6c20b1f2,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_fd743f82aa41,C_6bcd45cadec4,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7bfab2737515,C_6bcd45cadec4,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_d50f5b8c1352,C_fb65c08015d5,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_121692ff91f0,C_fb65c08015d5,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_3bcfeea2711a,C_d9dd46b2cdf4,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_edd723a0e050,C_d9dd46b2cdf4,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_38c2b2a80693,C_681bbb160775,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7021c3b6aa07,C_681bbb160775,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_59d8c6c9c19b,C_6ce0fc344a04,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_5f54cf6471d6,C_6ce0fc344a04,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_78375aa8b999,C_a36c3164c7e0,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c90635deb0e1,C_a36c3164c7e0,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_d368d0b093e3,C_d76b591ee6e6,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_33792e5493fb,C_d76b591ee6e6,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_8922b638e250,C_79b269dc89d2,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_ece8a61f0d4c,C_79b269dc89d2,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_8b23eec908d6,C_b1c955dd0b00,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_4a352a2da796,C_b1c955dd0b00,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_7a8b0741b8a4,C_edb3386ce53b,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_fa667f038fe7,C_edb3386ce53b,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_71a387da1e10,C_68432ff47a6b,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_be9e1530fa62,C_68432ff47a6b,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_69f4a2cf718d,C_085118e8345a,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_4ca0d64b9b22,C_085118e8345a,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_7cfbfb369b43,C_3998454cd4ea,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_f931b9315aa5,C_3998454cd4ea,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_b96559376f57,C_e2f50c710b54,Unterricht ,null,null,DRAFT,false,false,null
A_8dcb707f9e24,C_70b176e7acd7,Expertenstandards,2024-09-15 00:00:00,12M,ACTIVE,false,true,null
A_ea68d29a9d73,C_bef5a11610dd,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_68083ebf4ba7,C_bef5a11610dd,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_42bca3c2e4a4,C_1b4dbef21485,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_b47fa8341c7e,C_1b4dbef21485,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_7c11f185e2be,C_c2dd87119973,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_357e28035070,C_c2dd87119973,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_f3646a741b76,C_b54fb66700cc,Pflichtweiterbildungen,2023-12-31 00:00:00,null,ACTIVE,false,false,null
A_1a71602debb6,C_99089b21d19f,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_4cadbebc12b1,C_99089b21d19f,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_42af0b43bfaf,C_b7ade98adcae,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_edcc751b9269,C_b7ade98adcae,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_7d339cada0a0,C_80890e07c1af,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_91516598a73c,C_80890e07c1af,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_1cd7bc5b0e22,C_df45b9c11a39,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_2baecf2d8ba2,C_df45b9c11a39,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_dace8873ebad,C_50fcf3195b21,Pflichtfortbildungen ambulant,null,12M,DRAFT,true,true,null
A_781a138c9a6e,C_50fcf3195b21,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_77d53362029b,C_dde1821ec5ca,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_1c33669ffd28,C_dde1821ec5ca,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_5de7fc5e3818,C_65f00a9d46ca,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_383caa5c8b84,C_65f00a9d46ca,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_0d69041aed83,C_2e16a3ecde5d,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7c586ea91c8a,C_2e16a3ecde5d,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a5c31e1c1e96,C_da062412b01a,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_6689d8ce5c42,C_da062412b01a,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a6eb42162cc4,C_8ef4336d768f,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7b00386c93bf,C_8ef4336d768f,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_b4d2425f5b58,C_d061cacb9de5,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_6201f9be351a,C_d061cacb9de5,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_fb4240f8dd4b,C_1fec5d3e1f2e,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c104456cf4f7,C_1fec5d3e1f2e,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_98952d6342ab,C_010bbd36bbb2,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a08669d49d2c,C_010bbd36bbb2,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_822f9bad05c4,C_ce1036cd92c3,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_ad3058a23a51,C_ce1036cd92c3,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_b19a72dfc776,C_03ac66716737,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_d5d4918bf75b,C_03ac66716737,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a9a093d76132,C_c5235444ea08,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_f8c3438b8097,C_c5235444ea08,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_c3163ea6b5d2,C_534b9225f01a,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7a1615aaf3f1,C_534b9225f01a,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_fa46945ef3b9,C_5fa7e7795bb0,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_2085f2cfd406,C_5fa7e7795bb0,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a1ccfda3bfd1,C_546b1c524e93,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_be22e0bf0462,C_546b1c524e93,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_cd51781dbb8c,C_3623d0e97f00,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_5ef473936b46,C_3623d0e97f00,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_8c1bfee7fbc9,C_15b82957f288,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_031ea04ddfea,C_15b82957f288,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_887005e1f752,C_7bd03770e34f,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_e09202810b73,C_7bd03770e34f,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a6873f8626b7,C_616e1f5d1f2a,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_543632c3459d,C_616e1f5d1f2a,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_e78e4850a3a5,C_9d3e9ae93bc7,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_39735c147212,C_9d3e9ae93bc7,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_c4cc8ade6665,C_efa82291d0c3,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_210ebd89caf6,C_efa82291d0c3,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_59722784149b,C_cb2e9ccb066e,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_dee9b13c6e8a,C_cb2e9ccb066e,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_bdd93d69b9c5,C_5df9a49920f1,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_ecdc19d1f313,C_5df9a49920f1,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a13b47db6432,C_f85856366b8c,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c476a8160d65,C_f85856366b8c,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_8fad578135dc,C_ea331a5a518d,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_fdb7df7420ac,C_ea331a5a518d,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_72c483a2bff2,C_ed4bd3362a7e,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c416079e9ea3,C_ed4bd3362a7e,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_476b33ffa2ac,C_12c498d552cc,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_56fec806377d,C_12c498d552cc,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_538c11fd222a,C_0832fcbd85f5,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_70439ffa9718,C_0832fcbd85f5,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_f308545fe260,C_5a2b8fc5c714,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_d4d78cd24731,C_5a2b8fc5c714,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c85470aa2d86,C_60093df66061,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a93e372731bd,C_60093df66061,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_0facd2a5e7dd,C_ece0e3207255,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_82ff9f3095c0,C_ece0e3207255,Pflichtfortbildungen stationär,2023-10-04 00:00:00,null,ACTIVE,true,false,null
A_f079bc093e79,C_ed49cf31d730,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_05efb362c75e,C_ed49cf31d730,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_fc1e857b78ec,C_a182ba13e57f,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_f0c2af5daa02,C_a182ba13e57f,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_ca73f90265fd,C_ec976e543c28,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_46ab7eff21d1,C_ec976e543c28,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a258300bcf74,C_37646b928e27,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_a663aec7201b,C_37646b928e27,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_b76dd4360f95,C_e4161629dfcf,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_3bdf34a0ba4e,C_e4161629dfcf,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_8941d13c42a9,C_f1b890cffd9c,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_e30177241782,C_f1b890cffd9c,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_82ea27a5c0dd,C_37fc30e2c368,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_4df93c03c509,C_37fc30e2c368,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_73153ec605c3,C_5b6a933e2e61,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_17b625890775,C_5b6a933e2e61,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_7d6729210d80,C_41ddf4feed84,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_b1f7d04838d7,C_41ddf4feed84,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_743d93c7c00c,C_d4636f1e6cba,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_61437ba35dab,C_d4636f1e6cba,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a4f00cf1c620,C_74965788195e,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_8ea4d0c6b5c2,C_74965788195e,Pflichtfortbildungen stationär,2023-11-03 00:00:00,null,ACTIVE,true,false,null
A_231e12e9f153,C_2d7a0fe7b053,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_408921508a49,C_2d7a0fe7b053,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_50e81ad77be3,C_1508f74f8c01,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_e3f31dafb0da,C_1508f74f8c01,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_b105eec4fec2,C_a92bf132a42a,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_b3a4607b607f,C_a92bf132a42a,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_66f103e43166,C_7a89b2300bc7,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_ac43137ba78d,C_7a89b2300bc7,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_c47b10410f35,C_972e672da150,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_ba178fd9d131,C_972e672da150,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_03850c331bc2,C_20116d9305f4,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7cfc2e499370,C_20116d9305f4,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_f1bcadb007a8,C_a119941bfbff,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_3e3edbb22d74,C_a119941bfbff,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_5b72e3762d8d,C_ba99e5d04016,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_62b595b9e91b,C_ba99e5d04016,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_0f5976331969,C_4ddcec19199d,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_724a8b19fba6,C_4ddcec19199d,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_71c463051d26,C_4b7d8ca4851c,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_2b83827287b9,C_4b7d8ca4851c,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_0386711ec697,C_62005f3153d9,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_506342f2fb8e,C_62005f3153d9,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_77648468fb88,C_692b9c2d678b,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_bd3e03f2a676,C_692b9c2d678b,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_49ee8facb943,C_525f53353736,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_2742b48dfec0,C_525f53353736,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_5f8954194c49,C_9d021234011e,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_87f88abcc33f,C_9d021234011e,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_113b46791159,C_418b8c3daecf,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_3aab5d43583a,C_418b8c3daecf,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_62fb9b83029c,C_5c7e5e4fea92,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_0c157e00f986,C_5c7e5e4fea92,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_688ac2ce41ad,C_bd848b56c733,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_5937cc8c89d9,C_bd848b56c733,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_cd352f5da38a,C_017462957b40,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_486135723cf8,C_017462957b40,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_e9fa7e21ae8b,C_adebae54dd17,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_dce7105e8458,C_adebae54dd17,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_6ab2c6307aa4,C_9040b4d1e473,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_f78ddb5e03d0,C_9040b4d1e473,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_e33b64f883ab,C_95025b9b1919,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_b2b5def21719,C_95025b9b1919,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_361b44fb65d8,C_b9c5095184f0,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_a85b4d1bba9b,C_b9c5095184f0,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_48d709a44b3d,C_11d8ad7db391,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_913a3c56c4e4,C_11d8ad7db391,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_15995b50a513,C_0c30285a76d0,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_039d9e91405a,C_0c30285a76d0,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_af931cd8c087,C_d1cd73b81035,Lehrplan 10-12,2024-01-31 00:00:00,null,ACTIVE,false,false,null
A_2c3a208b89e1,C_f19eeadeea45,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_3468a6d28ece,C_f19eeadeea45,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_90e3c757a3a6,C_106af31d20f8,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_49fae3f60a67,C_106af31d20f8,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_c536d10d547f,C_f24d957086f4,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_da7353afab47,C_f24d957086f4,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_d77366eb6bb0,C_7313327e989f,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7e3c5ded1e79,C_7313327e989f,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_18544ba6288f,C_198cadc1c7dd,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_1c8d1269440b,C_198cadc1c7dd,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_32c05894d934,C_d1cd73b81035,Lehrplan 13-15,2024-03-31 00:00:00,null,ACTIVE,false,false,null
A_1295ddb9e7f5,C_b85b5d0cf76b,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_268f3a7687b6,C_b85b5d0cf76b,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_d073b8ed24d0,C_047700760cca,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_e050c4518ed8,C_047700760cca,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_000fa6a8fded,C_61ffffe6a1d9,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_708a40747a54,C_61ffffe6a1d9,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_93c59b86fb8a,C_61d804734ccd,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_7fa37c6c09d8,C_61d804734ccd,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_4f7dbf33bdee,C_20251544465c,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_757aa4daa3c2,C_20251544465c,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_ed1d4af46f1f,C_eddda056d295,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
A_8f52a7e6a534,C_eddda056d295,Pflichtfortbildungen ambulant,null,null,DRAFT,true,false,null
A_be103cd47ec3,C_d019b68fb62e,Pflichtfortbildungen stationär,null,null,DRAFT,true,false,null
