user_course_state,assignment_id1,course_id,user_id,course_type
INPROGRESS,A_b1c8630a18b4,CRS_49d3f89607a6,U_7ced767d6775,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_bfc01ddff9ec,U_4410fed13dcc,Pflichtkurs
COMPLETED,A_ca935a47dac8,CRS_85989a979ba3,U_e4a202d476ea,Pflichtkurs
COMPLETED,A_60147686b0d7,CRS_e31c7e09ae1a,U_c14105e8a962,Pflichtkurs
NOTSTARTED,A_5fbfe8a68497,CRS_a452f24e3af9,U_643d39bd2261,Pflichtkurs
INPROGRESS,A_0f557e59cdba,CRS_3c9a8081466c,U_9af8b0f14de3,Pflichtkurs
COMPLETED,A_3e1859d38987,CRS_2b1d70c43b6c,U_ef21f7cef3f3,Pflichtkurs
INPROGRESS,A_7a2aa4cc5fa1,CRS_f4c33888f082,U_caa3f694386c,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_eea6d04e69f4,U_4460e2d42163,Pflichtkurs
INPROGRESS,A_75b3ab23a250,CRS_58788b624f33,U_fb3ea78c6215,Pflichtkurs
COMPLETED,A_0f557e59cdba,CRS_b9aa8611bff3,U_9af8b0f14de3,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_8572cf0c6d10,U_7d33d23a24a2,Pflichtkurs
COMPLETED,A_43bc830a2b9e,CRS_1d9a60245553,U_7212f997967a,Pflichtkurs
COMPLETED,A_4c4f9b1a9fa2,CRS_cd132c9d0a77,U_74b453fc5d89,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_651b7ad976bc,U_9f7b4e3037d2,Pflichtkurs
COMPLETED,A_3e5083de7934,CRS_cdb1fd03f2e0,U_8fc9099e40b0,Pflichtkurs
INPROGRESS,A_915515d21f08,CRS_e22f9c7808d8,U_db93e44e952a,Pflichtkurs
COMPLETED,A_6db5cf28b90a,CRS_1d9a60245553,U_7b40810ccb7f,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_8572cf0c6d10,U_2ac51a259462,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_f4c33888f082,U_4410fed13dcc,Pflichtkurs
INPROGRESS,A_926cafb65e7f,CRS_e4bd879d6a80,U_8102623d13b0,Pflichtkurs
COMPLETED,A_51e99bab5f9b,CRS_ad060cdc167b,U_40401e667d7e,Pflichtkurs
NOTSTARTED,A_5fbfe8a68497,CRS_a452f24e3af9,U_d90748ef838f,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_ad060cdc167b,U_4460e2d42163,Pflichtkurs
COMPLETED,A_d3f405486832,CRS_b8d1855329b3,U_5b01aacccca6,Pflichtkurs
COMPLETED,A_3e5083de7934,CRS_feca5eb6ec20,U_8fc9099e40b0,Pflichtkurs
COMPLETED,A_519492acfe74,CRS_8ffb9cfcaf84,U_02e76226788a,Pflichtkurs
COMPLETED,A_d3f405486832,CRS_a06040758eb8,U_5b01aacccca6,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_0031322878c5,U_85d25593b35a,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_516f1b662ff6,U_9f7b4e3037d2,Pflichtkurs
COMPLETED,A_d3f405486832,CRS_2067ee9305da,U_11462076d790,Pflichtkurs
COMPLETED,A_33786ac4f92a,CRS_98864d7d6bd3,U_576873343cc9,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_d8d004a9b135,U_85d25593b35a,Pflichtkurs
INPROGRESS,A_88aa090ca44b,CRS_f4c33888f082,U_9f7b4e3037d2,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_eea6d04e69f4,U_643d39bd2261,Pflichtkurs
COMPLETED,A_d3f405486832,CRS_2067ee9305da,U_5b01aacccca6,Pflichtkurs
COMPLETED,A_5fe5cb7e33c6,CRS_3a8b9026bfbc,U_ceb8c74d8f1e,Pflichtkurs
COMPLETED,A_34d5e06a6831,CRS_ac2ea592602c,U_f0e5cc6e64bb,Pflichtkurs
INPROGRESS,A_9b39f08b8ced,CRS_49d3f89607a6,U_7deb38c2d3cb,Pflichtkurs
COMPLETED,A_270b01795eae,CRS_e72fc2ead858,U_6f31524026db,Pflichtkurs
INPROGRESS,A_73805e29f823,CRS_e10a027f7c6d,U_86a88508b8a3,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_17ca7be0bad0,U_d90748ef838f,Pflichtkurs
COMPLETED,A_0df93d06b03c,CRS_5554a6571471,U_f6f88e238d1d,Pflichtkurs
COMPLETED,A_d55ed9ebfb68,CRS_c914ae036d4b,U_1bbcc8e956cd,Pflichtkurs
COMPLETED,A_75b3ab23a250,CRS_e22f9c7808d8,U_fb3ea78c6215,Pflichtkurs
NOTSTARTED,A_5fbfe8a68497,CRS_a452f24e3af9,U_a02d2e9c5ac9,Pflichtkurs
COMPLETED,A_8f7bcd197476,CRS_7c10904b236a,U_5f7045f3c49f,Pflichtkurs
COMPLETED,A_3603c21f52b2,CRS_f1fd57be61d1,U_14bc5f2d3e15,Pflichtkurs
COMPLETED,A_43bc830a2b9e,CRS_c9626ff94230,U_7212f997967a,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_d8d004a9b135,U_4a1a95cc2283,Pflichtkurs
COMPLETED,A_dcc5dff9767f,CRS_c7f483962af2,U_1718eaf4ef76,Pflichtkurs
NOTSTARTED,A_5fbfe8a68497,CRS_a452f24e3af9,U_2ac51a259462,Pflichtkurs
COMPLETED,A_a0032dfcc28e,CRS_f4c33888f082,U_5f7045f3c49f,Pflichtkurs
COMPLETED,A_0b361d103c33,CRS_579e93966a07,U_b70b086333ac,Pflichtkurs
NOTSTARTED,A_5fbfe8a68497,CRS_94458ced50fa,U_d90748ef838f,Pflichtkurs
COMPLETED,A_f8a05eb2ae2b,CRS_ccf57fcb7070,U_c0e1c5e0d5ed,Pflichtkurs
COMPLETED,A_4798219a5c8e,CRS_76bab5d0b210,U_d6149f248109,Pflichtkurs
FINISHEDWATCHING,A_43bc830a2b9e,CRS_cd132c9d0a77,U_53fb5daf5fcd,Pflichtkurs
COMPLETED,A_75b3ab23a250,CRS_2f3f18f1b208,U_fb3ea78c6215,Pflichtkurs
COMPLETED,A_4c4f9b1a9fa2,CRS_3d4cd55aa57f,U_74b453fc5d89,Pflichtkurs
COMPLETED,A_0f557e59cdba,CRS_63250ec506e9,U_9af8b0f14de3,Pflichtkurs
COMPLETED,A_a18deab0a392,CRS_eea6d04e69f4,U_1bbcc8e956cd,Pflichtkurs
NOTSTARTED,A_5fbfe8a68497,CRS_94458ced50fa,U_7d33d23a24a2,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_17ca7be0bad0,U_85d25593b35a,Pflichtkurs
COMPLETED,A_3603c21f52b2,CRS_c2ed3ea0c278,U_14bc5f2d3e15,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_d8d004a9b135,U_643d39bd2261,Pflichtkurs
COMPLETED,A_3e5083de7934,CRS_e848f7ae223b,U_8fc9099e40b0,Pflichtkurs
COMPLETED,A_0b361d103c33,CRS_3d4cd55aa57f,U_b70b086333ac,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_195c9a1c1976,U_4a1a95cc2283,Pflichtkurs
COMPLETED,A_43bc830a2b9e,CRS_87967751ba16,U_68f96c5d0cdc,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_ac2ea592602c,U_6ae6dbd37cb3,Pflichtkurs
NOTSTARTED,A_5fbfe8a68497,CRS_94458ced50fa,U_4460e2d42163,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_af9f2482c19d,U_4410fed13dcc,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_bfc01ddff9ec,U_f0d045fae315,Pflichtkurs
INPROGRESS,A_3e5083de7934,CRS_dfe44530fb0f,U_d1ae8fc32275,Pflichtkurs
COMPLETED,A_0f557e59cdba,CRS_b9aa8611bff3,U_5d3ce52a78d8,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_89290ef73651,U_9f7b4e3037d2,Pflichtkurs
COMPLETED,A_3e5083de7934,CRS_6515f65ac5f8,U_c0f130b6f382,Pflichtkurs
COMPLETED,A_a0032dfcc28e,CRS_933bbf06a4ce,U_5f7045f3c49f,Pflichtkurs
NOTSTARTED,A_5fbfe8a68497,CRS_a452f24e3af9,U_4a1a95cc2283,Pflichtkurs
COMPLETED,A_0f557e59cdba,CRS_3c9a8081466c,U_6f6832243cf5,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_195c9a1c1976,U_2ac51a259462,Pflichtkurs
NOTSTARTED,A_5fbfe8a68497,CRS_3a58a38a0b7e,U_643d39bd2261,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_7f9c8c78c6c6,U_4410fed13dcc,Pflichtkurs
COMPLETED,A_51e99bab5f9b,CRS_0031322878c5,U_40401e667d7e,Pflichtkurs
COMPLETED,A_6742df5ed3d1,CRS_31c7b1de3f81,U_77619336b21c,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_17ca7be0bad0,U_7beb2267a410,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_933bbf06a4ce,U_4410fed13dcc,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_eea6d04e69f4,U_85d25593b35a,Pflichtkurs
INPROGRESS,A_ed5cc2ff3c03,CRS_a452f24e3af9,U_ad0d8719e720,Pflichtkurs
COMPLETED,A_0df93d06b03c,CRS_c8845bcdcf51,U_f6f88e238d1d,Pflichtkurs
COMPLETED,A_18155cf15932,CRS_a2414d3f69ba,U_d1ae8fc32275,Pflichtkurs
INPROGRESS,A_d69c907e7ff8,CRS_e10a027f7c6d,U_fb3ea78c6215,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_34a2beae085e,U_4460e2d42163,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_d8d004a9b135,U_d90748ef838f,Pflichtkurs
COMPLETED,A_2c6c49de9838,CRS_a452f24e3af9,U_d32fcdb368e8,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_8ffb9cfcaf84,U_4a1a95cc2283,Pflichtkurs
COMPLETED,A_51e99bab5f9b,CRS_34a2beae085e,U_40401e667d7e,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_ad060cdc167b,U_85d25593b35a,Pflichtkurs
COMPLETED,A_3603c21f52b2,CRS_b9aa8611bff3,U_2e6869f588ad,Pflichtkurs
COMPLETED,A_5fe5cb7e33c6,CRS_477a7e8766d8,U_5f7045f3c49f,Pflichtkurs
COMPLETED,A_ab41bddcca76,CRS_98864d7d6bd3,U_1bbcc8e956cd,Pflichtkurs
COMPLETED,A_b5ac7c37978f,CRS_f4c33888f082,U_533f63515b23,Pflichtkurs
COMPLETED,A_5fe5cb7e33c6,CRS_02c0d74e4448,U_5f7045f3c49f,Pflichtkurs
COMPLETED,A_8f7bcd197476,CRS_2774b1c8a694,U_5f7045f3c49f,Pflichtkurs
COMPLETED,A_b1c8630a18b4,CRS_e22f9c7808d8,U_47a7fb8025a0,Pflichtkurs
INPROGRESS,A_0b361d103c33,CRS_e98f26efa907,U_81a029d9ee0e,Pflichtkurs
COMPLETED,A_a98a0b3b7ec2,CRS_98864d7d6bd3,U_1c1ba3d74997,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_89290ef73651,U_4410fed13dcc,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_9fd21555d2cb,U_9f7b4e3037d2,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_f4c33888f082,U_9f7b4e3037d2,Pflichtkurs
COMPLETED,A_b1c8630a18b4,CRS_3bb690cf1164,U_7ced767d6775,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_8572cf0c6d10,U_85d25593b35a,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_b1be778f6307,U_85d25593b35a,Pflichtkurs
NOTSTARTED,A_e84d95a9d82b,CRS_8ffb9cfcaf84,U_643d39bd2261,Pflichtkurs
COMPLETED,A_3e5083de7934,CRS_6515f65ac5f8,U_8fc9099e40b0,Pflichtkurs
COMPLETED,A_75b3ab23a250,CRS_a532495c8315,U_fb3ea78c6215,Pflichtkurs
NOTSTARTED,A_09009236c30f,CRS_c1c08b7f7539,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_34a2beae085e,U_1bbcc8e956cd,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_b26c2a2b08c5,Pflichtkurs
NOTSTARTED,A_678287b9ff10,CRS_a2c7a5aef452,U_4e027d45fcc1,Pflichtkurs
NOTSTARTED,A_3c5a7ad0457b,CRS_64b537f16068,U_4612c431b4cc,Pflichtkurs
NOTSTARTED,A_5fc895d08c1d,CRS_7392f6ba515d,U_7833384519b7,Pflichtkurs
NOTSTARTED,A_9b39f08b8ced,CRS_0e8d02cc5c4b,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_09009236c30f,CRS_3817682376f7,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_14b89ef661b0,CRS_b79497d80994,U_5b01aacccca6,Pflichtkurs
COMPLETED,A_800643a2a248,CRS_cce16079f54b,U_60b798cc257d,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_d8d004a9b135,U_3f28031fc921,Pflichtkurs
INPROGRESS,A_88aa090ca44b,CRS_af9f2482c19d,U_6ae6dbd37cb3,Pflichtkurs
COMPLETED,A_b1c8630a18b4,CRS_ac2ea592602c,U_d65e6803b166,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_cb344a3304dd,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_eea6d04e69f4,U_3f28031fc921,Pflichtkurs
NOTSTARTED,A_09009236c30f,CRS_c1c08b7f7539,U_5b01aacccca6,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_b70b086333ac,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_651b7ad976bc,U_f9ff79e7d390,Pflichtkurs
COMPLETED,A_0f557e59cdba,CRS_b9aa8611bff3,U_122e10f21e25,Pflichtkurs
COMPLETED,A_0f557e59cdba,CRS_b9aa8611bff3,U_a7755d377a70,Pflichtkurs
NOTSTARTED,A_678287b9ff10,CRS_e6857356d679,U_4e027d45fcc1,Pflichtkurs
NOTSTARTED,A_14b89ef661b0,CRS_2282c569b69d,U_5b01aacccca6,Pflichtkurs
COMPLETED,A_36c4fc4dadd6,CRS_a837701f5484,U_027a085c8322,Pflichtkurs
COMPLETED,A_0f557e59cdba,CRS_63250ec506e9,U_122e10f21e25,Pflichtkurs
NOTSTARTED,A_9e09af407a1b,CRS_b0d8f85d41f2,U_4c8c6c1a667c,Pflichtkurs
COMPLETED,A_9394e1e66115,CRS_00291a3610e9,U_beaf373643d6,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_3d1b13241e93,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_7fdac0dfcb14,U_0b2b92d5eaec,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_bcb4fcb0925e,Pflichtkurs
NOTSTARTED,A_a986770dab2c,CRS_3c9a8081466c,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_3d1bd05961d9,CRS_da01077acb17,U_7833384519b7,Pflichtkurs
NOTSTARTED,A_a986770dab2c,CRS_933bbf06a4ce,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_28d21e549313,CRS_45ba9cb1aa8b,U_4612c431b4cc,Pflichtkurs
NOTSTARTED,A_09009236c30f,CRS_f031f59a8b39,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_d8d004a9b135,U_f0e978c5a375,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_34a2beae085e,U_8848988a369b,Pflichtkurs
COMPLETED,A_faf276c87103,CRS_25858fddeb0a,U_caa3f694386c,Pflichtkurs
NOTSTARTED,A_51046acd0380,CRS_d323a7906b09,U_5b01aacccca6,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_970386177638,U_61507dd08319,Pflichtkurs
NOTSTARTED,A_73e42cbc29ed,CRS_4e9807f0a2c6,U_c3432c6412b3,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_d8d004a9b135,U_c142f10e6969,Pflichtkurs
NOTSTARTED,A_cc6b9f731b87,CRS_0031322878c5,U_5b01aacccca6,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_8572cf0c6d10,U_4e6976fc1f8c,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_970386177638,U_8848988a369b,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_8572cf0c6d10,U_3da59e3b36c3,Pflichtkurs
COMPLETED,A_519492acfe74,CRS_ad060cdc167b,U_ee4d8a3f79a6,Pflichtkurs
COMPLETED,A_43bc830a2b9e,CRS_00291a3610e9,U_8dd1c739fdfd,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_24789ea0aadc,Pflichtkurs
NOTSTARTED,A_73e42cbc29ed,CRS_d765bcca633c,U_c3432c6412b3,Pflichtkurs
NOTSTARTED,A_51046acd0380,CRS_d8ec8dc93c0c,U_5b01aacccca6,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_8572cf0c6d10,U_c142f10e6969,Pflichtkurs
COMPLETED,A_cfe20bde6665,CRS_5936af7ce584,U_2722872b4b6e,Pflichtkurs
NOTSTARTED,A_f0d1cbc15adf,CRS_7940bb0f9a54,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_9e09af407a1b,CRS_b5609cd26538,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_36c4fc4dadd6,CRS_2774b1c8a694,U_4c8c6c1a667c,Pflichtkurs
INPROGRESS,A_ed5cc2ff3c03,CRS_a452f24e3af9,U_dfdb0265e1de,Pflichtkurs
COMPLETED,A_78de86922966,CRS_fe846e4c228f,U_9497aa96c595,Pflichtkurs
COMPLETED,A_519492acfe74,CRS_b1be778f6307,U_ee4d8a3f79a6,Pflichtkurs
NOTSTARTED,A_88aa090ca44b,CRS_bfc01ddff9ec,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_9b39f08b8ced,CRS_49d3f89607a6,U_a8de5ef9d4a5,Pflichtkurs
COMPLETED,A_c00a5b9d45b4,CRS_eea6d04e69f4,U_fbddf4da2712,Pflichtkurs
NOTSTARTED,A_42030a3afbe8,CRS_277c85e8067e,U_4612c431b4cc,Pflichtkurs
FINISHEDWATCHING,A_b1c8630a18b4,CRS_3ed96c3b2e12,U_d65e6803b166,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_d8d004a9b135,U_8d8c80fe3641,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_8572cf0c6d10,U_48f622ea94e5,Pflichtkurs
COMPLETED,A_88aa090ca44b,CRS_516f1b662ff6,U_d08fed8c6426,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_8572cf0c6d10,U_1bbcc8e956cd,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_970386177638,U_48f622ea94e5,Pflichtkurs
NOTSTARTED,A_88aa090ca44b,CRS_98864d7d6bd3,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_a986770dab2c,CRS_59021ae58450,U_5b01aacccca6,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_a837701f5484,U_f0e978c5a375,Pflichtkurs
NOTSTARTED,A_14b89ef661b0,CRS_f4c33888f082,U_5b01aacccca6,Pflichtkurs
COMPLETED,A_df2e164f69e3,CRS_6515f65ac5f8,U_6264d7f715c9,Pflichtkurs
COMPLETED,A_519492acfe74,CRS_38ef49ad842d,U_ee4d8a3f79a6,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_34a2beae085e,U_52a2067666e6,Pflichtkurs
NOTSTARTED,A_88aa090ca44b,CRS_651b7ad976bc,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_09009236c30f,CRS_6515f65ac5f8,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_f0d1cbc15adf,CRS_f4c33888f082,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_51046acd0380,CRS_e98f26efa907,U_5b01aacccca6,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_ad060cdc167b,U_8d8c80fe3641,Pflichtkurs
NOTSTARTED,A_14b89ef661b0,CRS_2282c569b69d,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_8572cf0c6d10,U_8848988a369b,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_970386177638,U_3f28031fc921,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_e573a664a2f7,Pflichtkurs
COMPLETED,A_c00a5b9d45b4,CRS_eea6d04e69f4,U_fbddf4da2712,Pflichtkurs
NOTSTARTED,A_14b89ef661b0,CRS_30138389cf9e,U_5b01aacccca6,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_c3b76b98e0e9,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_75a73ffdccc7,Pflichtkurs
NOTSTARTED,A_0b361d103c33,CRS_e98f26efa907,U_64f58da5d89c,Pflichtkurs
COMPLETED,A_02ad38eb444e,CRS_3a58a38a0b7e,U_a84660d1faa1,Pflichtkurs
COMPLETED,A_41d9b3b4e1a2,CRS_4d9b0a7e3d36,U_9497aa96c595,Pflichtkurs
FINISHEDWATCHING,A_9b39f08b8ced,CRS_3a58a38a0b7e,U_d08fed8c6426,Pflichtkurs
COMPLETED,A_ca935a47dac8,CRS_dfe44530fb0f,U_47a76c419ac7,Pflichtkurs
NOTSTARTED,A_73e42cbc29ed,CRS_7392f6ba515d,U_c3432c6412b3,Pflichtkurs
COMPLETED,A_78d7b64681ab,CRS_e22f9c7808d8,U_9497aa96c595,Pflichtkurs
NOTSTARTED,A_3d1bd05961d9,CRS_b9aa8611bff3,U_7833384519b7,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_7fdac0dfcb14,U_61507dd08319,Pflichtkurs
NOTSTARTED,A_3d1bd05961d9,CRS_36f1cdb5e62c,U_7833384519b7,Pflichtkurs
COMPLETED,A_43bc830a2b9e,CRS_288ed2ad8421,U_8dd1c739fdfd,Pflichtkurs
COMPLETED,A_a06694b66b0a,CRS_33363cc514d0,U_a7755d377a70,Pflichtkurs
COMPLETED,A_ca935a47dac8,CRS_e98f26efa907,U_47a76c419ac7,Pflichtkurs
COMPLETED,A_e69574b53502,CRS_31c7b1de3f81,U_c4ddb9a1b92f,Pflichtkurs
NOTSTARTED,A_9b39f08b8ced,CRS_3a58a38a0b7e,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_eea6d04e69f4,U_7bbb0602e1d6,Pflichtkurs
NOTSTARTED,A_3d1bd05961d9,CRS_245b87c4365f,U_7833384519b7,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_a837701f5484,U_61507dd08319,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_ad060cdc167b,U_8848988a369b,Pflichtkurs
NOTSTARTED,A_36c4fc4dadd6,CRS_b1be778f6307,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_a62457816bbc,CRS_e98f26efa907,U_a8ed9b7904e3,Pflichtkurs
COMPLETED,A_461af68989c7,CRS_3a58a38a0b7e,U_7c8646a99709,Pflichtkurs
COMPLETED,A_4e5e070f339e,CRS_32cc50abd4b1,U_8c624ebe2f47,Pflichtkurs
INPROGRESS,A_ed5cc2ff3c03,CRS_58cbe806d6fe,U_dfdb0265e1de,Pflichtkurs
NOTSTARTED,A_5fc895d08c1d,CRS_87ef788a7916,U_7833384519b7,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_d8d004a9b135,U_0b2b92d5eaec,Pflichtkurs
COMPLETED,A_34d5e06a6831,CRS_76bab5d0b210,U_f0e5cc6e64bb,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_970386177638,U_dcc5ea0f3057,Pflichtkurs
NOTSTARTED,A_9e09af407a1b,CRS_45ba9cb1aa8b,U_4c8c6c1a667c,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_0031322878c5,U_f0e978c5a375,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_eea6d04e69f4,U_dcc5ea0f3057,Pflichtkurs
NOTSTARTED,A_dcc5dff9767f,CRS_c7f483962af2,U_af014c58c183,Pflichtkurs
NOTSTARTED,A_dcc5dff9767f,CRS_c7f483962af2,U_abb1cfd024ff,Pflichtkurs
INPROGRESS,A_88aa090ca44b,CRS_98864d7d6bd3,U_177abfb2fa54,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_a837701f5484,U_3da59e3b36c3,Pflichtkurs
NOTSTARTED,A_3d1bd05961d9,CRS_58788b624f33,U_7833384519b7,Pflichtkurs
NOTSTARTED,A_09009236c30f,CRS_a6576368e892,U_5b01aacccca6,Pflichtkurs
COMPLETED,A_c0d3656c92c2,CRS_1d9a60245553,U_977f11c66d8d,Pflichtkurs
FINISHEDWATCHING,A_82f7da3fa30f,CRS_45aee103d691,U_478d898a53a9,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_8572cf0c6d10,U_0b2b92d5eaec,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_7fdac0dfcb14,U_8848988a369b,Pflichtkurs
COMPLETED,A_926cafb65e7f,CRS_e21323f72bdb,U_8102623d13b0,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_eea6d04e69f4,U_f0e978c5a375,Pflichtkurs
NOTSTARTED,A_88aa090ca44b,CRS_933bbf06a4ce,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_36c4fc4dadd6,CRS_520ef2985b19,U_4c8c6c1a667c,Pflichtkurs
COMPLETED,A_9394e1e66115,CRS_df466a253212,U_beaf373643d6,Pflichtkurs
COMPLETED,A_4192f22cb3c9,CRS_4c582551bbc8,U_55768340cae1,Pflichtkurs
NOTSTARTED,A_dcc5dff9767f,CRS_c7f483962af2,U_d78fbe60d7f6,Pflichtkurs
COMPLETED,A_02ad38eb444e,CRS_89290ef73651,U_a84660d1faa1,Pflichtkurs
FINISHEDWATCHING,A_b1c8630a18b4,CRS_e31c7e09ae1a,U_d65e6803b166,Pflichtkurs
NOTSTARTED,A_f0d1cbc15adf,CRS_a452f24e3af9,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_678287b9ff10,CRS_da01077acb17,U_c3432c6412b3,Pflichtkurs
NOTSTARTED,A_a18deab0a392,CRS_7fdac0dfcb14,U_52a2067666e6,Pflichtkurs
COMPLETED,A_0b361d103c33,CRS_e98f26efa907,U_30059f763f76,Pflichtkurs
NOTSTARTED,A_f0d1cbc15adf,CRS_11eeeef40fe5,U_a8de5ef9d4a5,Pflichtkurs
NOTSTARTED,A_09009236c30f,CRS_49d3f89607a6,U_5b01aacccca6,Pflichtkurs
COMPLETED,A_0f557e59cdba,CRS_3c9a8081466c,U_c4ddb9a1b92f,Pflichtkurs
COMPLETED,A_519492acfe74,CRS_38ef49ad842d,U_ee4d8a3f79a6,Pflichtkurs
COMPLETED,A_0b361d103c33,CRS_d765bcca633c,U_b70b086333ac,Pflichtkurs
NOTSTARTED,A_42030a3afbe8,CRS_25858fddeb0a,U_4612c431b4cc,Pflichtkurs
