course_id1,course_name,course_duration_in_min,course_description,course_status,course_rbp,course_cne_available,course_cme_available
CRS_feca5f3474d6,"Perspektiven: Wie ist es, wenn meine Bedürfnisse übersehen werden?",0.0,Der Inhalt sensibilisiert für die Perspektive und eigenen Bedürfnissen von zu pflegenden oder betreuten Personen.,RELEASED,null,false,false
CRS_579e93966a07,Prävention von Gewalt und sexualisierter Gewalt im Gesundheitswesen,45.0,Dieser Kurs gibt einen Einstieg in das Thema Gewalt und sexualisierte Gewalt im Gesundheitswesen.,RELEASED,1,false,false
CRS_45b5fc84b4f1,Lebensmittelhygiene - Auffrischung,45.0,Der Kurs vermittelt die Grundlagen der Lebensmittelhygiene.,RELEASED,1,false,false
CRS_e07530b4d2ee,Brandschutz - Kurs für Brandschutzhelfende,45.0,Der Kurs vermittelt wichtige Informationen zu den für Brandschutzhelfende wichtigen Themenbereichen. ,ARCHIVED,1,false,false
CRS_381bfaa01001,Expertenstandard - Kurs Dekubitusprophylaxe für ambulante Pflegeeinrichtungen,60.0,Dieser Kurs liefert einen Überblick über die Inhalte des aktuellen Expertenstandards Dekubitusprophylaxe. ,RELEASED,1,false,false
CRS_d88731cdc7a3,Prävention von Haut- und Weichteilinfektionen bei Kindern und Jugendlichen im Krankenhaus - KRINKO,0.0,"Pflegefachpersonen lernen, bei Kindern und Jugendlichen Infektionsrisiken zu erkennen und zu reduzieren.",FILEMISSING,null,false,false
CRS_07dadcc6d101,Sachgerechter Umgang mit Arzneimitteln,75.0,Dieser Kurs hilft Ihnen dabei gängige Arzneimittelformen sachgerecht anwenden zu können.,RELEASED,null,false,false
CRS_b0d8f85d41f2,Wissen auf einen Klick - Schutz vor unbefugtem Zugriff in der ambulanten Pflege,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio.,RELEASED,null,false,false
CRS_e98f26efa907,Belehrung gemäß § 42 und § 43 IfSG und HACCP,45.0,Dieser Kurs vermittelt die gesetzlichen Vorgaben nach § 42 und 43 IfSG im Umgang mit Lebensmitteln und die Grundsätze nach dem HACCP-Konzept.,RELEASED,1,false,false
CRS_a9e02c2f0984,Arbeitsschutz am Bildschirmarbeitsplatz - Lerneinheit,30.0,"Sie lernen, körperlichen Beschwerden, die durch eine falsche Haltung am Schreibtischarbeitsplatz verursacht werden, vorzubeugen.",RELEASED,null,false,false
CRS_94df66ac8791,Wissen auf einen Klick - Die Haut schützen im Krankenhaus,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio.,RELEASED,null,false,false
CRS_5320556d9d73,Evidenzbasierte Pflege – Evidence Based Nursing – Grundlagen,60.0,"In diesem Kurs lernen Sie das EBN-Konzept kennen und erfahren, wie Sie erfolgreich wissenschaftlich fundiertes Wissen im Praxisalltag anwenden können.",RELEASED,1,false,false
CRS_e10a027f7c6d,Prävention von Katheter-assoziierten Harnwegsinfektionen - nach den Empfehlungen der KRINKO,30.0,Dieser Kurs dient der Sensibilisierung für die Prävention von Katheter-assoziierten Harnwegsinfektionen und stützt sich auf die Empfehlungen der KRINKO.,RELEASED,1,true,false
CRS_bbe3ecf5a2a9,Wundauflagen auswählen,45.0,"Kenntnisse über die verschiedenen Arten von Verbänden und die wundenbezogenen Faktoren, die deren Auswahl beeinflussen.",PLANNED,null,false,false
CRS_45aee103d691,Brandschutz in der stationären Pflege,45.0,"In diesem Kurs lernen Sie, wie Brände entstehen und wie Sie diese bekämpfen können. ",RELEASED,1,false,false
CRS_4d10bc4f9747,Wissen auf einen Klick - Nadelstichverletzungen in der stationären Pflege,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio.,RELEASED,null,false,false
CRS_1c42d6bd394d,Gefahrstoffe in der ambulanten Pflege - Lerneinheit,30.0,Diese Lerneinheit vermittelt Wissen über die Anforderungen in Bezug auf Lagerung und Handhabung von Gefahrstoffen in der ambulanten Pflege.,RELEASED,1,false,false
CRS_c8e63ddc0c35,Palliative Versorgung - Einführung,45.0,Dieser Kurs gibt Ihnen einen Überblick über die Prinzipien und Formen der palliativen Versorgung in Deutschland. ,ARCHIVED,1,false,false
CRS_a18a3a8573d1,Medizinprodukte - Grundlagen für Betreiber und Benutzende,60.0,Dieser Kurs befasst sich mit dem Betreiben und Benutzen von Medizinprodukten in Gesundheitseinrichtungen.,RELEASED,1,false,false
CRS_3a58a38a0b7e,Demenz - Lerneinheit Menschen mit Demenz verstehen: Kommunikation,60.0,"Validierende, wertschätzende und personenorientierte Kommunikation hilft Ihnen, die Ursachen vieler Verhaltensweisen von Menschen mit Demenz zu ergründen.",RELEASED,1,true,false
CRS_a48311b77193,Krisenintervention mit Angehörigen in der Eingliederungs- und Behindertenhilfe,45.0,"Ziel dieses Kurses ist es, Werkzeuge zu konstruktiver Kommunikation sowie Deeskalationstechniken zu vermitteln.",RELEASED,1,false,false
CRS_05b311fdea13,Hygiene - Lerneinheit Standardmaßnahmen für Pflegende in Pflegeheimen,60.0,"Diese Lerneinheit zeigt Ihnen, wie Sie mit Standardmaßnahmen diese Infektionswege unterbrechen können.",ARCHIVED,null,false,false
CRS_3a8b9026bfbc,Epilepsie verstehen - Grundlagen für die professionelle Begleitung,30.0,"Praxisnaher Theoriekurs für Fachpersonen im Gesundheits- und Sozialwesen zur kompetenten Begleitung von Menschen mit Epilepsie.
",RELEASED,null,true,false
CRS_87ed40fba9e0,Fahrzeuge und Personenbeförderung - Lerneinheit Führen von Fahrzeugen,45.0,"In dieser Lerneinheit erfahren Sie, auf was Sie im Umgang mit Ihrem Fahrzeug beachten müssen.",RELEASED,1,false,false
CRS_8cfdab173140,MRE und andere relevante Erreger in der ambulanten Pflege,45.0,"Sie lernen, was multiresistente Erreger sind, in welcher Form sie häufig in der ambulanten Pflege vorkommen und welche Folgen sie für Betroffene haben können.",ARCHIVED,1,false,false
CRS_e5ccda1f698e,DeutschlandErkenntSepsis - Erkennen und Handeln im Verdachtsfall,30.0,"Sie lernen, wie Sie Sepsis erkennen und im Verdachtsfall handeln können.",RELEASED,null,true,false
CRS_ccf57fcb7070,Fachwissen für Pflegehilfskräfte - Akute und chronische Schmerzen,45.0,Pflegehilfskräfte lernen in diesem Kurs das Wichtigste zum Thema Schmerzen.,RELEASED,1,false,false
CRS_cb609a00a746,Grundlagen der Beatmungstherapie,45.0,"In diesem Kurs lernen Sie die Grundlagen der Beatmungstherapie auf der Intensivstation kennen, um Ihr theoretisches Wissen aufzufrischen.",ARCHIVED,1,false,false
CRS_16c726cef066,Grundpflege - Ankleiden (Leichte Sprache),45.0,In diesem Kurs lernen Sie Regeln und Abläufe zur Unterstützung von pflegebedürftigen Menschen beim An- und Auskleiden.,RELEASED,1,false,false
CRS_b5609cd26538,Expertenstandard Förderung der Mundgesundheit,60.0,"In diesem Kurs lernen Sie, wie Mundpflege gemäß dem Expertenstandard systematisch geplant, durchgeführt und evaluiert werden kann.",ARCHIVED,1,false,false
CRS_eb478a56537d,Psychische Krisen erkennen und professionell begleiten,45.0,"Dieser Kurs soll Sie dazu befähigen, Krisen zu verstehen, Betroffenen beizustehen und sie durch herausfordernde Zeiten zu begleiten.",RELEASED,1,true,false
CRS_c074a77cf426,MRE im Krankenhaus (ohne Audio),45.0,"Dieser Kurs vermittelt Ihnen, wie Sie eine Ausbreitung von multiresistenten Erregern, kurz MRE, im Krankenhaus verhindern können.",RELEASED,1,false,false
CRS_39be113f5720,Datenschutz - Kurs für Einrichtungen der Kinder- und Jugendhilfe,60.0,Sie erhalten Grundwissen zum Datenschutz in Einrichtungen der Kinder- und Jugendhilfe,RELEASED,null,false,false
CRS_92f346447469,Brandschutz für Mitarbeitende außerhalb der Gesundheitsberufe,45.0,"Dieser Kurs vermittelt Wissen darüber, wie Brände entstehen und wie Sie diese bekämpfen können.",ARCHIVED,1,false,false
CRS_99bee496bcf1,Hygiene in der stationären Pflege,60.0,"In dieser Lerneinheit lernen Sie, wie Sie im Berufsalltag die Ausbreitung von Infektionen verhindern können.",ARCHIVED,1,false,false
CRS_59427f015764,Wissen auf einen Klick - Datenschutz und Meldepflichten in der stationären Pflege,0.0,Dieser Kurs beinhaltet ausschließlich ein kurzes Video. Ausführliche Kurse zum Thema gibt es im Kursportfolio. Es werden keine Lernzeiten attestiert.,RELEASED,null,false,false
CRS_30138389cf9e,Pro on the Go - SIS-Dokumentation in der ambulanten Pflege,15.0,Berufliche ambulant Pflegende lernen ein SIS-Gespräch zu führen und zu dokumentieren.,RELEASED,null,false,false
CRS_c9154143efc2,LTI Testprojekt 1,0.0,,FILEMISSING,null,false,false
CRS_833d4acee231,Arbeitsschutz in der stationären Pflege,30.0,"Dieser Kurs vermittelt Ihnen, wie Sie Arbeitsunfällen vermeiden und Ihre Gesundheit im Arbeitsalltag schützen können.",ARCHIVED,1,false,false
CRS_e36d334dbff2,Grundpflege - Ankleiden,45.0,"In diesem Kurs lernen Sie Regeln, die Sie beim An- und Auskleiden von pflegebedürftigen Menschen einhalten müssen.",ARCHIVED,1,false,false
CRS_aa8d325cc51d,Mund-Nasenschutz an- und ablegen in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. ,RELEASED,null,false,false
CRS_36f1cdb5e62c,Zeitmanagement,30.0,In diesem Kurs lernen Sie die Grundlagen für ein erfolgreiches Zeitmanagement.,RELEASED,null,false,false
CRS_245b87c4365f,Drogenkonsum & Suchtverhalten,45.0,Dieser Kurs beschäftigt sich mit dem Konsum und dem Verhalten beim Konsum illegaler Drogen und dem Medikamentenmissbrauch. ,RELEASED,1,true,false
CRS_de0cbf4bbeb2,Heimparenterale Ernährung,30.0,Pflegefachperson die Grundlagen einer heimparenteralen Ernährung zu erklären,RELEASED,null,true,false
CRS_a2c7a5aef452,Stress und Stressbewältigung,45.0,"Dieser Kurs übermittelt Wissen zu den Elementen des Prozesses Stress, gezielten Bewältigungsstrategien und einem bewußten  Umgang mit Stress.",RELEASED,1,true,false
CRS_3558e88ebd44,Hygiene Standardmaßnahmen: Grundlagen (ohne Audio),30.0,"Ziel dieses Kurses ist es, Mitarbeitenden Grundwissen zu Hygiene-Standardmaßnahmen zu vermitteln.",RELEASED,null,false,false
CRS_e56dd39d41e9,Hygiene Standardmaßnahmen für pflegerisches und medizinisches Personal,45.0,"Ziel dieses Kurses ist es, Sicherheit im Umgang mit Maßnahmen der Basishygiene zu vermitteln, um der Ausbreitung von Infektionen vorzubeugen.",RELEASED,1,false,false
CRS_1760a4d076cc,Podcast - Umgang mit moralischer Desensibilisierung,30.0,Dieser Podcast behandelt das Thema „Coolout“ und moralische Desensibilisierung in sozialen Berufen. ,RELEASED,null,false,false
CRS_d146176891bd,Diabetische Fußulzera - Infektionen,15.0,Die Klassifizierung und empfohlene Behandlung von infizierten diabetischen Fußulzera und Osteomyelitis.,RELEASED,null,false,false
CRS_dfe44530fb0f,Anwendung von Reinigungs- und Desinfektionsmitteln,30.0,"Ziel dieses Kurses ist es, Grundsätze für die korrekte Anwendung von Reinigungs- und Desinfektionsmitteln zu vermitteln.
",RELEASED,null,false,false
CRS_288ed2ad8421,Lob- und Beschwerdemanagement,45.0,"Sie erfahren, wie Sie mit kritischen Rückmeldungen umgehen und so zur Verbesserung der Qualität in Ihrer Einrichtung beitragen können.",RELEASED,1,false,false
CRS_72296703b1d5,Hygiene Standardmaßnahmen für Servicepersonal,30.0,"Das Ziel dieses Kurses ist es, Sicherheit im Umgang mit Standardhygienemaßnahmen zu vermitteln.",RELEASED,null,false,false
CRS_02c0d74e4448,Tracheostoma - Kanüle einsetzen in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video.,RELEASED,null,false,false
CRS_9d6132394779,Chronische Erkrankungen: Diabetes - Grundlagen,60.0,In diesem Kurs lernen Sie die Grundlagen der Behandlung des Diabetes mellitus kennen.,ARCHIVED,1,false,false
CRS_1621c19c4343,Datenschutz für evangelische Krankenhäuser - kurz wiederholt,15.0,"Dieser Kurs richtet sich an Mitarbeitende im Krankenhaus, die bereits ausführliche Schulungen zum evangelischen Datenschutz im Krankenhaus erhalten haben.",RELEASED,null,false,false
CRS_099b3fb162f4,Hygiene Isolierungsmaßnahmen im Krankenhaus,45.0,Sicherheit im Umgang mit isolationsbedürftigen Erregern vermitteln,RELEASED,1,false,false
CRS_195c9a1c1976,Pro on the Go - Kompressionsstrümpfe an- und ausziehen,15.0,"Dieser Kurs vermittelt Ihnen kurz und knapp, wie Sie betroffenen Personen Kompressionsstrümpfe an- und ausziehen.",RELEASED,null,false,false
CRS_fe954ebe76ca,Expertenstandard chronische Wunden - Praxiskurs Krankenhaus,45.0,"Der Kurs vermittelt, wie der Expertenstandard „Pflege von Menschen mit chronischen Wunden“ praktisch im Krankenhaus umgesetzt werden kann.",RELEASED,1,true,false
CRS_32cc50abd4b1,Fachwissen für Pflegehelfende - Chronische Wunden,45.0,"Kurs für Pflegehelfende. Sie lernen, chronische Wunden fachgerecht zu versorgen, Veränderungen zu dokumentieren und Pflegefachpersonen rechtzeitig einzubeziehen",RELEASED,1,false,false
CRS_24fe1d1fa246,Wissen auf einen Klick - Schützen Sie Ihre Haut in der stationären Pflege,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio.,RELEASED,null,false,false
CRS_e67c8fa4becc,Pro on the Go - Klistier verabreichen,15.0,"Dieser Kurs vermittelt Ihnen, wie Sie ein Klistier richtig verabreichen.",RELEASED,null,true,false
CRS_d2156ac2dcc9,Informationssicherheit in Einrichtungen der Kinder- und Jugendhilfe,45.0,Mitarbeitende der Kinder- und Jugendhilfe lernen: Informationstechnik sicher zu nutzen und Gefahren für die Informationssicherheit abzuwenden.,RELEASED,null,false,false
CRS_af9f2482c19d,Expertenstandard - Kurs Beziehungsgestaltung bei Demenz Auffrischung Pflegeeinrichtungen,60.0,Der Kurs zeigt Ihnen die Inhalte des Expertenstandards Beziehungsgestaltung in der Pflege.,RELEASED,null,true,false
CRS_03a21ab4b528,Sofortmaßnahmen in Notfallsituationen - Kurs Auffrischung,30.0,Dieser Kurs erklärt Ihnen die Basismaßnahmen und die Benutzung eines AEDs bei einer Reanimation.,RELEASED,1,false,false
CRS_0e6e33ea0dde,Qualitätsmanagement - Kurs CIRS (Critical Incident Reporting System),15.0,Dieser Kurs erläutert Ihnen das CIRS-Verfahren.,ARCHIVED,null,false,false
CRS_7e614f5cb442,Medizinprodukte - Auffrischung für Benutzende (ohne Audio),45.0,"In diesem Kurs lernen Sie, was Sie als Benutzende beim Umgang mit Medizinprodukten beachten müssen.",RELEASED,1,false,false
CRS_cdb1fd03f2e0,Brandschutz in der ambulanten Pflege,45.0,"In diesem Kurs lernen Sie, wie Brände entstehen und wie Sie diese bekämpfen können. ",RELEASED,1,false,false
CRS_da744c42c7e0,Hygiene Standardmaßnahmen: Grundlagen - Lerneinheit,30.0,"Ziel dieses Kurses ist es, Mitarbeitenden Grundwissen zu Hygiene-Standardmaßnahmen zu vermitteln.",ARCHIVED,null,false,false
CRS_f031f59a8b39,Expertenstandard Mobilitätsförderung in der ambulanten Pflege,45.0,Dieser Kurs ist für ambulante Pflegeeinrichtungen geeignet und richtet sich an Pflegende mit Qualifikationen unterschiedlicher Art.,ARCHIVED,1,true,false
CRS_d3308d5c9652,Chronische Erkrankungen: Asthma - Grundlagen,60.0,"Dieser Kurs vermittelt Ihnen ein grundlegendes Verständnis der Krankheit und hilft Ihnen dadurch bei der Versorgung von Menschen mit Asthma.
",ARCHIVED,1,false,false
CRS_c1040ee1a17a,Hygiene - Übertragungsbasierte Infektionsprävention (ohne Audio),15.0,Ziel des Kurses ist es für Mitarbeitende für Übertragungswege von Infektionskrankheiten und entsprechende Schutzmaßnahmen zu sensibilisieren.,RELEASED,null,false,false
CRS_866a0bdcb30f,Tracheostoma pflegerisch versorgen - Grundlagen,60.0,Mithilfe dieses Kurses können Sie Menschen mit einem Tracheostoma sicher versorgen.,RELEASED,1,false,false
CRS_609fe7cd4137,Personzentriertes Arbeiten in der Eingliederungshilfe,30.0,In diesem Kurs erhalten Sie einen Überblick über die Ziele und Inhalte des personzentrierten Arbeitens.,RELEASED,null,false,false
CRS_1ce55e2b1915,Gefahrstoffe und Umweltschutz für Pflegende und Funktionsdienst im Krankenhaus - kurz wiederholt,15.0,"Dieser Kurs ergänzt die jährliche Schulung zu Gefahrstoffen, ersetzt jedoch keine arbeitsplatzbezogene Unterweisung nach ArbSchG und GefStoffV.",RELEASED,null,false,false
CRS_cd132c9d0a77,Pflege-Charta,30.0,Im Kurs lernen die Charta der Rechte hilfe- und pflegebedürftiger Menschen kennen. Sie kann sie bei einer würdevollen Pflege unterstützen.  ,RELEASED,1,true,false
CRS_45ba9cb1aa8b,Pro on the Go - Kompressionsverband anlegen,15.0,"Ziel des Kurses ist es, Ihr Wissen aufzufrischen, wie Sie einen Kompressionsverband anlegen.",RELEASED,null,false,false
CRS_e82f9b1d1606,Nahrungsmittelunverträglichkeiten in der Kinder- und Jugendhilfe,30.0,Dieser Kurs vermittelt Wissen zum Thema Nahrungsmittelunverträglichkeiten in der Kinder- und Jugendhilfe.,RELEASED,1,false,false
CRS_65d0736885de,Nicht klassifizierbare Dekubitus beurteilen - Ein Überblick,15.0,Klinisches Verfahren und Überlegungen zur Beurteilung von nicht klassifizierbarem Dekubitus.,RELEASED,null,false,false
CRS_0a5235f2acf3,Pro on the Go - Medikamentengabe über eine Magensonde,15.0,"Dieser Kurs vermittelt, wie Medikamente sicher über eine Magensonde verabreicht werden.",RELEASED,null,true,false
CRS_883e4d700c52,English for Healthcare/Englisch für Mitarbeitende im Gesundheitswesen,45.0,Der Kurs hilft dabei medizinische Fachsprache auf Englisch zu lernen.,RELEASED,1,false,false
CRS_0ccfa3c71842,Expertenstandard - Kurs Dekubitusprophylaxe,75.0,Der Kurs beschreibt die Inhalte des Expertenstandards und die Umsetzung zur Dekubitusvermeidung bei Erwachsenen.,RELEASED,2,true,false
CRS_87dfbfc27c9d,Umgang mit alkoholkranken Menschen,60.0,"Dieser Kurs soll Ihnen helfen, Sicherheit im Umgang mit alkoholkranken Menschen zu gewinnen und das Tabuthema aufzubrechen.",RELEASED,1,true,false
CRS_be48e6407689,Beatmung von Kindern - Grundlagen,45.0,"In diesem Kurs lernen Sie die Grundlagen der Beatmung von Kindern kennen, um so Ihr theoretisches Wissen aufzufrischen.",RELEASED,1,false,false
CRS_ff75419741bd,Sepsis bei Kindern und Jugendlichen erkennen und richtig handeln,30.0,"Personen in der Betreuung von Kindern und Jugendlichen lernen, eine Sepsis zu erkennen und bei Sepsis richtig zu handeln.",RELEASED,null,true,false
CRS_4bcef3cee6d9,Hygiene Standardmaßnahmen für Servicepersonal (ohne Audio),30.0,"Das Ziel dieses Kurses ist es, Sicherheit im Umgang mit Standardhygienemaßnahmen zu vermitteln.",RELEASED,null,false,false
CRS_babe03ab7b79,Diabetische Fußulzera - Behandlung von Infektionen,15.0,Die Gründe und Optionen für das Debridement und andere Optionen für die Wundbehandlung kennen.,RELEASED,null,false,false
CRS_1f924df306b7,Pro on the Go - Kälteträger auflegen,15.0,"Der Kurs erklärt, was man beim Anwenden von Kälteträgern beachten muss und wie man diese richtig auflegt.",RELEASED,null,true,false
CRS_422fc9ec0381,Brandschutz für Brandschutzhelfende (ohne Audio),45.0,"Dieser Kurs richtet sich an Brandschutzhelfende, die ihr theoretisches Wissen nach DGUV Information 205-023 auffrischen möchten.",RELEASED,null,false,false
CRS_9522a7f7c983,Expertenstandard chronische Wunden - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen erwerben Wissen über die Prävention, Erkennung und fachgerechte Versorgung chronischer Wunden bei Kindern und Jugendlichen.",RELEASED,null,true,false
CRS_4b1c9eeba038,DeutschlandErkenntSepsis - Nachsorge und Rehabilitation bei Sepsis,15.0,Sie lernen Nachsorge und Rehabilitationsmaßnahmen bei Sepsis kennen.,RELEASED,null,true,false
CRS_9c3df62ea3cb,Brandschutz - Kurs für Einrichtungen der Kinder- und Jugendhilfe,45.0,"In diesem Kurs lernen Sie, wie Sie im Fall eines Feuers schnell richtig handeln und Verletzungen und Schäden vermeiden oder geringhalten.",ARCHIVED,null,false,false
